No,Name,Updated SMILES,%F,logK(%F),Category,Source,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
974,Vinorelbine,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,27.0,-0.431959096,0,"5,8,13,14,15,16",778.9469999999999,11,2,4.753600000000004,0
975,Vinpocetine,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,6.6999998,-1.143806855,0,"5,8,13,14,16",350.462,4,0,4.148300000000003,1
976,Vitamin C,O=C1C(O)=C(O)OC1C(O)CO,99.0,1.995635195,1,"5,8,13,14,16",176.12399999999997,6,4,-1.4074,1
977,Voglibose,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,6.0,-1.194976603,0,"5,8,13,14,16",267.278,8,8,-4.492399999999994,0
978,Voriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,96.0,1.380211242,1,"5,8,12,13,14,16",349.31600000000003,6,1,2.1769,1
979,Vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,43.0,-0.1224064,0,"5,8,13,14,16",264.32500000000005,3,3,2.4711,1
980,Warfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,93.0,1.123384909,1,"5,8,10,12,13,14,15,16",308.3330000000001,4,1,3.609600000000003,1
981,Xamoterol,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,7.0,-1.123384909,0,"5,8,10,13,14,16",339.3920000000002,6,4,-0.23669999999999924,1
982,Ximelagatran,CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,21.0,-0.575407797,0,"5,8,13,14,16",473.57400000000024,7,5,1.3094700000000028,1
983,Xipamide,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,70.0,0.367976785,1,"5,8,13,14,16",354.81500000000005,4,3,2.5621400000000008,1
984,Yohimbine,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,33.0,-0.307560863,0,"5,8,13,14,15,16",354.45000000000005,4,2,2.647100000000001,1
985,Zalcitabine,Nc1ccn(C2CCC(CO)O2)c(=O)n1,88.0,0.865301426,1,"5,8,10,12,13,14,15,16",211.22099999999998,6,2,-0.5046000000000002,1
986,Zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,31.0,-0.347487397,0,"3,5,8,10,12,13,14,15,16",305.341,5,0,2.6407800000000003,1
987,Zanamivir,CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,2.0,-1.69019608,0,"5,8,10,13,14,16",332.31300000000005,7,8,-3.5758299999999976,0
988,Zidovudine,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,63.0,0.231138825,1,"3,5,8,12,13,14,15,16",267.245,6,2,-0.19628000000000012,1
989,Zimelidine,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,29.0,-0.388860351,0,"5,8,13,14,15,16",317.22999999999996,2,0,3.8374000000000024,1
990,Ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,60.0,0.176091259,1,"3,5,8,10,12,13,14,16",412.9460000000002,5,1,3.809000000000002,1
991,Zolmitriptan,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,45.0,-0.087150176,0,"3,5,8,10,12,13,14,15,16",287.36299999999994,3,2,1.9229,1
992,Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,72.0,0.410174465,1,"3,5,8,10,12,13,14,15,16",307.39700000000005,3,0,3.2488400000000013,1
993,Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,99.0,1.995635195,1,"5,8,13,14,16",212.23000000000002,4,1,0.6163,1
994,Zotepine,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,10.0,-0.954242509,0,"5,8,13,14,16",331.8680000000001,3,0,4.880900000000004,1
995,Zuclopenthixol,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,49.0,-0.017374096,0,"5,8,13,14,16",400.9750000000002,4,1,4.2363000000000035,1
