"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Bioavailability","Dataset","Administration route","INCHI_KEY"
"CC(C)NCC(O)COC1=C2N(C(=O)C3=CN=CC=C3)CCCC2=CC=C1","-","-","AUTO_168","Nicainoprol","A139796","32379452","-","-","High","Validation","oral","AUIHHZBJBKRDIE-UHFFFAOYSA"
"OC=1C=CC(=CC1)C(O)C(N2CCC(CC2)CC=3C=CC=CC3)C","-","-","AUTO_169","Ifenprodil","A139796","32379452","-","-","Low","Validation","oral","UYNVMODNBIQBMV-UHFFFAOYSA"
"O1C2C3[N+](C(C12)CC(OC(=O)C(CO)C4=CC=CC=C4)C3)(CC5CC5)C","-","-","AUTO_170","Cimetropium","A139796","32379452","-","-","Low","Validation","oral","QVVOZYKELHAIPX-MWGADRMYSA"
"C1=2C34C(C(N(CC5CCC5)CC3)CC1=CC=C(C2)O)(CCCC4)O","-","-","AUTO_171","butorphanol","A139796","32379452","-","-","Low","Validation","oral","IFKLAQQSCNILHL-UHFFFAOYSA"
"CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=C(Cl)C(Cl)=C1","-","-","AUTO_172","LOXIGLUMIDE","A139796","32379452","-","-","High","Validation","oral","QNQZBKQEIFTHFZ-UHFFFAOYSA"
"O1C2C3[N+](C(C12)CC(OC(=O)C(CO)C4=CC=CC=C4)C3)(CCCC)C","-","-","AUTO_173","Butylscopolamine","A139796","32379452","-","-","Low","Validation","oral","YBCNXCRZPWQOBR-BCFWWRBVSA"
"O=C(N1C(CCC1)C(=O)NC(CCCN=C(N)N)C=O)C(NC)CC2=CC=CC=C2","-","-","AUTO_174","efegatran","A139796","32379452","-","-","Low","Validation","oral","KAGLWQUWUNBAOO-KSZLIROESA"
"OC1CC2C(C3C(C4C(CC3)(C(CC4)C(=O)C)C)CC2)(CC1)C","-","-","AUTO_175","ELTANOLONE","A139796","32379452","-","-","Low","Validation","oral","AURFZBICLPNKBZ-YZRLXODZSA"
"OC1=C(C2CCC(CC2)C=3C=CC(Cl)=CC3)C(=O)C=4C=CC=CC4C1=O","-","-","AUTO_176","Atovaquone","A139796","32379452","-","-","Low","Validation","oral","KUCQYCKVKVOKAY-UHFFFAOYSA"
"FC1=CC=C(C(CCCN2CCC(N3C(NC4=C3C=CC=C4)=O)=CC2)=O)C=C1","-","-","AUTO_177","Droperidol","A139796","32379452","-","-","High","Validation","oral","RMEDXOLNCUSCGS-UHFFFAOYSA"
"C12=C(C(N(CCN3CCC(C(C=4C=CC(F)=CC4)=O)CC3)C(N1)=O)=O)C=CC=C2","-","-","AUTO_178","ketanserin","A139796","32379452","-","-","High","Validation","oral","FPCCSQOGAWCVBH-UHFFFAOYSA"
"ClC1=C2C(O)(C3CC4C(O)(C(=O)C3=C(O)C2=C(O)C=C1)C(O)=C(C(=O)C4N(C)C)C(=O)N)C","-","-","AUTO_179","chlortetracycline","A139796","32379452","-","-","Low","Validation","oral","DHPRQBPJLMKORJ-VGHGHDGYSA"
"ClC=1N=C(N(C(C2=C(C(=C(C(=C2[H])[H])C=3C(=C(C(=C(C3[H])[H])[H])[H])C4=NN(N=N4)[H])[H])[H])([H])[H])C1C(O[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H]","-","-","AUTO_180","Losartan","A139796","32379452","-","-","Low","Validation","oral","PSIFNNKUMBGKDQ-UHFFFAOYSA"
"O1C(C2(N(C(C(C=3C2=C(OC([H])([H])[H])C=4OC(OC4C3[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(C5=C(C1=O)C(OC([H])([H])[H])=C(OC([H])([H])[H])C(=C5[H])[H])[H]","-","-","AUTO_181","noscapine","A139796","32379452","-","-","Low","Validation","oral","AKNNEGZIBPJZJG-MSOLQXFVSA"
"N=1C=NC(=C2C=C(C(=CC12)OC)OCCCN3CCOCC3)NC=4C=C(C(=CC4)F)Cl","-","-","AUTO_182","Gefitinib","A139796","32379452","-","-","High","Validation","oral","XGALLCVXEZPNRQ-UHFFFAOYSA"
"OC1C2C(O)(C(=O)C=3C1C(O)(C4=C(C3O)C(O)=CC=C4)C)C(O)=C(C(=O)C2N(C)C)C(=O)N","-","-","AUTO_183","oxytetracycline","A139796","32379452","-","-","High","Validation","oral","OWFJMIVZYSDULZ-PXOLEDIWSA"
"ClC1=CC=C2N(C(NC2=C1)=O)C3CCN(CC3)CCCN4C(NC5=CC=CC=C45)=O","-","-","AUTO_184","domperidone","A139796","32379452","-","-","Low","Validation","oral","FGXWKSZFVQUSTL-UHFFFAOYSA"
"OC(CC1N(C(CCC1)CC(=O)C2=CC=CC=C2)C)C3=CC=CC=C3","-","-","AUTO_185","Lobeline","A139796","32379452","-","-","Low","Validation","oral","MXYUKLILVYORSK-PWRODBHTSA"
"[Br-].[N+]1(C(C(CC1)=C(C2=CC=CC=C2)C3=CC=CC=C3)C)(CC)CC","-","-","AUTO_186","prifinium_bromide","A139796","32379452","-","-","Low","Validation","oral","UCGJZJXOPSNTGZ-UHFFFAOYSA"
"P(OCC(=O)C1(O)C2(C(C3C(F)(C(O)C2)C4(C(CC3)=CC(=O)C=C4)C)CC1C)C)(O)(O)=O","-","-","AUTO_187","Dexamethasone","A139796","32379452","-","-","High","Validation","oral","VQODGRNSFPNSQE-CXSFZGCWSA"
"S1C2N(C(C1(C)C)C(OCOC(=O)C(C)(C)C)=O)C(=O)C2NC(=O)C(N)C3=CC=CC=C3","-","-","AUTO_188","Pivampicillin","A139796","32379452","-","-","Low","Validation","oral","ZEMIJUDPLILVNQ-ZXFNITATSA"
"C(NC(=N)NCCCCCCNC(NC(NC=1C=CC(=CC1)Cl)=N)=N)(NC2=CC=C(C=C2)Cl)=N","-","-","AUTO_189","CHLORHEXIDINE","A139796","32379452","-","-","Low","Validation","oral","GHXZTYHSJHQHIJ-UHFFFAOYSA"
"Cl.OC(CCCN1C(CCCC1C)C)(C2=CC=CC=C2)C=3N=CC=CC3","-","-","AUTO_190","PIRMENOL","A139796","32379452","-","-","High","Validation","oral","HFIHPVIVQSWZBV-ROSXHPEZSA"
"CNS(=O)(=O)CC1=CC=C2NC=C(CCCN3CCN(CC3)C4=NC=NC=C4OC)C2=C1","-","-","AUTO_191","Avitriptan","A139796","32379452","-","-","Low","Validation","oral","WRZVGHXUPBWIOO-UHFFFAOYSA"
"S(=O)(=O)(N1C(C(N(C(C1([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])C2=C(C(C=3N(C=4C(=NN(C4C(=O)N3)C([H])([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])[H])=C(OC(C([H])([H])[H])([H])[H])C(=C2[H])[H])[H]","-","-","AUTO_192","sildenafil","A139796","32379452","-","-","Low","Validation","oral","BNRNXUUZRGQAQC-UHFFFAOYSA"
"OC1(C2(C(C3C(C4C(CC3)=CCCC4)C(C2)=C)CC1)CC)C#C","-","-","AUTO_193","Desogestrel","A139796","32379452","-","-","Low","Validation","oral","RPLCPCMSCLEKRS-BPIQYHPVSA"
"C1=2C(C3C(C4C(CC3O)(C(C(=O)CO)(O)CC4)C)CC1C)(C=CC(C2)=O)C","-","-","AUTO_194","Methylprednisolone","A139796","32379452","-","-","High","Validation","oral","VHRSUDSXCMQTMA-UCSFPYNISA"
"C=1(C(=CC(N)=C(C1)Cl)OC)C(NC2C(CN(CCCOC=3C=CC(F)=CC3)CC2)OC)=O","-","-","AUTO_195","cisapride","A139796","32379452","-","-","Low","Validation","oral","DCSUBABJRXZOMT-UHFFFAOYSA"
"OCCN1CCN(CC1)CCCN2C=3C(C=CC=4C2=CC=CC4)=CC=CC3","-","-","AUTO_196","Opipramol","A139796","32379452","-","-","High","Validation","oral","YNZFUWZUGRBMHL-UHFFFAOYSA"
"OC(CN(CC)CC)CNC(=O)C=1N(C=2C(C1OC)=CC=CC2)C3=CC=CC=C3","-","-","AUTO_197","Eproxindine","A139796","32379452","-","-","High","Validation","oral","JZQYAVBXJCQSOK-UHFFFAOYSA"
"CCCC1=NC(=C2N1N=C(NC2=O)C3=CC(=CC=C3S(=O)(=O)N4CCN(CC4)CC)OCC)C","-","-","AUTO_198","vardenafil","A139796","32379452","-","-","Low","Validation","oral","LFWVHRZBSXWGQS-UHFFFAOYSA"
"O(C1C2(C(C3C(CC2)C4=C(CC3)C=C(O)C=C4)CC1)C)C(=O)CCCC","-","-","AUTO_199","Estradiol_17-valerate","A139796","32379452","-","-","Low","Validation","oral","RSEPBGGWRJCQGY-YYCBCANDSA"
"C1C2C3C(C4(C(NC(=O)C=C4)CC3)C)CCC2(C(C(NC(C)(C)C)=O)C1)C","-","-","AUTO_200","Finasteride","A139796","32379452","-","-","High","Validation","oral","DBEPLOCGEIEOCV-UHFFFAOYSA"
"S(=O)(=O)(NC(C(=O)N1C(CC(CC1)C)C(O)=O)CCCN=C(N)N)C=2C=3NCC(CC3C=CC2)C","-","-","AUTO_201","ARGATROBAN","A139796","32379452","-","-","Low","Validation","oral","KXNPVXPOPUZYGB-IOVMHBDKSA"
"O=C(OC(C)C)C1=NC=C2NC=3C=CC(OCC=4C=CC=CC4)=CC3C2=C1COC","-","-","AUTO_202","Abecarnil","A139796","32379452","-","-","High","Validation","oral","RLFKILXOLJVUNF-UHFFFAOYSA"
"BrC=1C=C(C(OCC2CC3(OC)C(N(C2)C)CC=4C5=C3C=CC=C5N(C4)C)=O)C=NC1","-","-","AUTO_203","nicergoline","A139796","32379452","-","-","Low","Validation","oral","YSEXMKHXIOCEJA-FVFQAYNVSA"
"C=1(C2=C(C=CC(=C2)Cl)N(C1)C=3C=CC(F)=CC3)C4CCN(CCN5C(NCC5)=O)CC4","-","-","AUTO_204","sertindole","A139796","32379452","-","-","High","Validation","oral","GZKLJWGUPQBVJQ-UHFFFAOYSA"
"ClC(OC(=O)C1(OC(OC(C([H])([H])[H])([H])[H])=O)C2(C(C3(C(C(O[H])(C2([H])[H])[H])(C4(C(C(C3([H])[H])([H])[H])=C(C(=O)C(=C4[H])[H])[H])C([H])([H])[H])[H])[H])(C(C1([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H]","-","-","AUTO_205","Loteprednol etabonate","A139796","32379452","-","-","Low","Validation","oral","DMKSVUSAATWOCU-HROMYWEYSA"
"OC1CC=2C(C3C(C4C(CC3)(C(=CC4)C=5C=CC=NC5)C)CC2)(CC1)C","-","-","AUTO_206","Abiraterone","A139796","32379452","-","-","Low","Validation","oral","GZOSMCIZMLWJML-VJLLXTKPSA"
"C1C(C)=C(CC)C(=O)N1C(NCCC=2C=CC(S(NC(NC3CCC(CC3)C)=O)(=O)=O)=CC2)=O","-","-","AUTO_207","glimepiride","A139796","32379452","-","-","High","Validation","oral","WIGIZIANZCJQQY-UHFFFAOYSA"
"CCCCCCN(CCCC(C1=CC(OC)=C(OC)C(OC)=C1)(C(C)C)C#N)C","-","-","AUTO_208","nexopamil","A139796","32379452","-","-","Low","Validation","oral","SKDZEFVVFACNLS-DEOSSOPVSA"
"C=12C(=C(N3CCCCC3)N=C(N1)N(CCO)CCO)N=C(N(CCO)CCO)N=C2N4CCCCC4","-","-","AUTO_209","dipyridamole","A139796","32379452","-","-","High","Validation","oral","IZEKFCXSFNUWAM-UHFFFAOYSA"
"FC1=CC=C(C=C1)C=2C3=C(N=C(C4CC4)C2C=CC(O)CC(O)CC(=O)[O-])C=CC=C3","-","-","AUTO_210","Pitavastatin","A139796","32379452","-","-","High","Validation","oral","VGYFMXBACGZSIL-MCBHFWOFSA"
"N1=C(N(C)C=2C1=CC(C(N(C=3N=CC=CC3)CCC(=O)O)=O)=CC2)CNC4=CC=C(C(=N)N)C=C4","-","-","AUTO_211","Dabigatran","A139796","32379452","-","-","Low","Validation","oral","YBSJFWOBGCMAKL-UHFFFAOYSA"
"O=C1N(C(=NC21C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C3=C(C(=C(C(=C3[H])[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])C5=NN(N=N5)[H])[H])[H])([H])[H]","-","-","AUTO_212","Irbesartan","A139796","32379452","-","-","High","Validation","oral","YOSHYTLCDANDAN-UHFFFAOYSA"
"CC1=C(C(=O)OC2=C1C=CC(=C2)OCCCN3CCN(CC3)CC4=CC=C(C=C4)Cl)C","-","-","AUTO_213","Picumast","A139796","32379452","-","-","High","Validation","oral","USCSJAIWXWYTEH-UHFFFAOYSA"
"CC1=NN=C(O1)C(CCN2CC3CCC2CC3)(C4=CC=CC=C4)C5=CC=CC=C5","-","-","AUTO_214","Nufenoxole","A139796","32379452","-","-","High","Validation","oral","CVOCKGAVXLCEGM-UHFFFAOYSA"
"CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5","-","-","AUTO_215","Metergoline","A139796","32379452","-","-","Low","Validation","oral","WZHJKEUHNJHDLS-QTGUNEKASA"
"O=C(N1C(CC2=C(C=CC=C2)C1)C(=O)O)C(NC(C(=O)OCC)CCC3=CC=CC=C3)C","-","-","AUTO_216","Quinapril","A139796","32379452","-","-","Low","Validation","oral","JSDRRTOADPPCHY-UHFFFAOYSA"
"S(C(=O)C1(OC(=O)CC)C2(C(C3C(F)(C(O)C2)C4(C(C(F)C3)=CC(=O)C=C4)C)CC1C)C)CF","-","-","AUTO_217","Fluticasone_propionate","A139796","32379452","-","-","Low","Validation","oral","WMWTYOKRWGGJOA-CENSZEJFSA"
"O1C2C(N=C1C)(C3(C(C4C(C(O)C3)C5(C(CC4)=CC(=O)C=C5)C)C2)C)C(=O)COC(=O)C","-","-","AUTO_218","Deflazacort","A139796","32379452","-","-","High","Validation","oral","FBHSPRKOSMHSIF-GRMWVWQJSA"
"C=1(C2=C(CCN2CCCO)C=C(C1)CC(NCCOC3=C(OCC(F)(F)F)C=CC=C3)C)C(=O)N","-","-","AUTO_219","SILODOSIN","A139796","32379452","-","-","Low","Validation","oral","PNCPYILNMDWPEY-QGZVFWFLSA"
"C1(C=CC2(C3C(CC4(C5(C(CC4C3CCC2=C1)OC(CCC)O5)C(CO)=O)C)O)C)=O","-","-","AUTO_220","Budesonide","A139796","32379452","-","-","Low","Validation","oral","VOVIALXJUBGFJZ-UHFFFAOYSA"
"C1OCCC1OC(=O)NC(CC=2C=CC=CC2)C(O)CN(CC(C)C)S(=O)(=O)C=3C=CC(N)=CC3","-","-","AUTO_221","Amprenavir","A139796","32379452","-","-","Low","Validation","oral","YMARZQAQMVYCKC-UHFFFAOYSA"
"C12(C(C3CC=C4C(C3CC1)(CCC(C(=O)O)=C4)C)CCC2C(NC(C)(C)C)=O)C","-","-","AUTO_222","Epristeride","A139796","32379452","-","-","High","Validation","oral","VAPSMQAHNAZRKC-PQWRYPMOSA"
"CCC(C)(C)C(=O)OC1CC(C)C=C2C1C(C(C=C2)C)CCC3OC(=O)CC(O)C3","-","-","AUTO_223","Simvastatin","A139796","32379452","-","-","Low","Validation","oral","RYMZZMVNJRMUDD-UHFFFAOYSA"
"O(C1C(C(C(NC2C=C(C(O)C(C2O)O)CO)C(O1)C)O)O)C3C(C(O)C(OC3CO)OC4C(OC(O)C(C4O)O)CO)O","-","-","AUTO_224","Acarbose","A139796","32379452","-","-","Low","Validation","oral","XUFXOAAUWZOOIT-UHFFFAOYSA"
"S1C2N(C(C1(C)C)C(O)=O)C(=O)C2NC(=O)C(C3=CC=CC=C3)C(OC4=CC=5CCCC5C=C4)=O","-","-","AUTO_225","Carindacillin","A139796","32379452","-","-","High","Validation","oral","JIRBAUWICKGBFE-MNRDOXJOSA"
"C=12N(CCCN(C)CC(=O)C3=CC=C(Cl)C=C3)C4=CC=CC=C4CCC1C=CC=C2","-","-","AUTO_226","Lofepramine","A139796","32379452","-","-","Low","Validation","oral","SAPNXPWPAUFAJU-UHFFFAOYSA"
"C=12C(=C(C=3C(C=4C=CC=CC4C(C3C1O)=O)=O)O)CC(C(C)=O)(O)CC2OC5CC(C(O)C(O5)C)N","-","-","AUTO_227","Idarubicin","A139796","32379452","-","-","Low","Validation","oral","XDXDZDZNSLXDNA-UHFFFAOYSA"
"O(C(=O)C=1C(C(=C(NC1C)C)C(OCC)=O)C=2C(=CC=CC2)C=CC(OC(C)(C)C)=O)CC","-","-","AUTO_228","Lacidipine","A139796","32379452","-","-","Low","Validation","oral","GKQPCPXONLDCMU-CCEZHUSRSA"
"C1=CC=C2N=C3C=C(NC=4C=CC(Cl)=CC4)C(=NC(C)C)C=C3N(C=5C=CC(Cl)=CC5)C2=C1","-","-","AUTO_229","Clofazimine","A139796","32379452","-","-","High","Validation","oral","WDQPAMHFFCXSNU-KRUMMXJUSA"
"C=1(C=2OC3=C(NC(C4=CC=C(C=C4)OCCCCC5=CC=CC=C5)=O)C=CC=C3C(C2)=O)N=NNN1","-","-","AUTO_230","Pranlukast","A139796","32379452","-","-","Low","Validation","oral","NBQKINXMPLXUET-UHFFFAOYSA"
"C1(=O)C(=C2C(C(C1([H])[H])([H])[H])([H])C3([H])C(C(C4(C([H])([H])[H])C(C(C(C4(C3([H])C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])O[H])([H])[H])([H])[H])[H]","-","-","AUTO_231","nandrolone","A139796","32379452","-","-","Low","Validation","oral","NPAGDVCDWIYMMC-IZPLOLCNSA"
"C=1(C(C#N)(C(C)C)CCCN(CCC=2C=C(C(OC)=CC2)OC)C)C=C(C(OC)=CC1)OC","-","-","AUTO_232","Verapamil","A139796","32379452","-","-","Low","Validation","oral","SGTNSNPWRIOYBX-MHZLTWQESA"
"OC(C1CC1)C=CC(C2C3(C(CC2)C(CCC3)=CC=C4CC(O)CC(O)C4=C)C)C","-","-","AUTO_233","Calcipotriol","A139796","32379452","-","-","Low","Validation","oral","LWQQLNNNIPYSNX-RNYOQLKSSA"
"N12C(C3=NC4=CC=5OCCOC5C=C4C(=C3C1)CN6CCN(CC6)C)=CC7=C(C2=O)COC(=O)C7(O)CC","-","-","AUTO_234","lurtotecan","A139796","32379452","-","-","Low","Validation","oral","RVFGKBWWUQOIOU-NDEPHWFRSA"
"O1C(C(C(=O)C=2C1=C(C(O[H])=C(C2O[H])[H])[H])([H])[H])(C3=C(C(O[H])=C(OC([H])([H])[H])C(=C3[H])[H])[H])[H]","-","-","AUTO_235","Hesperetin","A139796","32379452","-","-","Low","Validation","oral","AIONOLUJZLIMTK-AWEZNQCLSA"
"O=C1N(C(=O)C2C1C3CCC2C3)CC4CCCCC4CN5CCN(C6=NSC7=CC=CC=C76)CC5","-","-","AUTO_236","Lurasidone","A139796","32379452","-","-","Low","Validation","oral","PQXKDMSYBGKCJA-CVTJIBDQSA"
"CCCN(CCC)C(=O)C(CC1=CC=C(C=C1)OCCN(CC)CC)NC(=O)C2=CC=CC=C2","-","-","AUTO_237","Tiropramide","A139796","32379452","-","-","Low","Validation","oral","FDBWMYOFXWMGEY-UHFFFAOYSA"
"C12(C(C(=CC=C3C(CCC(C3)O)=C)CCC1)CCC2C(C=CC(C(C)C)C)C)C","-","-","AUTO_238","ergocalciferol","A139796","32379452","-","-","High","Validation","oral","MECHNRXZTMCUDQ-AAGLSAJLSA"
"C=1(C=C2C(=NC=NC2=CC1)NC3=CC(=C(OCC4=CC(=CC=C4)F)C=C3)Cl)C5=CC=C(O5)CNCCS(C)(=O)=O","-","-","AUTO_239","Lapatinib","A139796","32379452","-","-","High","Validation","oral","BCFGMOOMADDAQU-UHFFFAOYSA"
"ClC1=CC=2NC=3C(NC(OC)=CC3)=C(N=C4C=C(CN5CCCC5)C(=O)C(CN6CCCC6)=C4)C2C=C1","-","-","AUTO_240","pyronaridine","A139796","32379452","-","-","Low","Validation","oral","YFYLPWJKCSESGB-UHFFFAOYSA"
"C1(C(=C(C(C2CC3CC=4C(=CC(=C(C4C(C3=C(C21O)O)=O)O)NC(=O)CNC(C)(C)C)N(C)C)N(C)C)O)C(=O)N)=O","-","-","AUTO_241","Tigecycline","A139796","32379452","-","-","Low","Validation","oral","FPZLLRFZJZRHSY-HJYUBDRYSA"
"C1(N2C(=NN=C2C(C)C)C)CC3N(C(C1)CC3)CCC(C4=CC=CC=C4)NC(C5CCC(CC5)(F)F)=O","-","-","AUTO_242","Maraviroc","A139796","32379452","-","-","Low","Validation","oral","GSNHKUDZZFZSJB-QYOOZWMWSA"
"O(C12C3(C(C4(C(O[H])(C(C3([H])[H])([H])[H])C(C(OC5(OC(C(O[H])(C(O[H])(C5(O[H])[H])[H])[H])(C([H])([H])[H])[H])[H])(C(C4(O[H])[H])([H])[H])[H])([H])[H])C(O[H])([H])[H])(C(O[H])(C(C1(C(C(C2([H])[H])([H])[H])(C=6C(OC(=O)C6[H])([H])[H])[H])C([H])([H])[H])([H])[H])[H])[H])[H])[H]","-","-","AUTO_243","Ouabain","A139796","32379452","-","-","Low","Validation","oral","LPMXVESGRSUGHW-HBYQJFLCSA"
"CC(=O)NO","-","-","AUTO_244","acetohydroxamic acid","A139796","32379452","-","-","High","Validation","oral","RRUDCFGSUDOHDG-UHFFFAOYSA"
"N1(C(=C(C)C=2C1=CC=C(O)C2)C3=CC=C(C=C3)O)CC4=CC=C(C=C4)OCCN5CCCCCC5","-","-","AUTO_245","Bazedoxifene","A139796","32379452","-","-","Low","Validation","oral","UCJGJABZCDBEDK-UHFFFAOYSA"
"O(C1(C2(C(C3(C(C(C2([H])[H])(C4=C(C(=C(N(C([H])([H])[H])C([H])([H])[H])C(=C4[H])[H])[H])[H])[H])=C5C(C(C3([H])[H])([H])[H])=C(C(=O)C(C5([H])[H])([H])[H])[H])[H])(C(C1([H])[H])([H])[H])[H])C([H])([H])[H])C(=O)C([H])([H])[H])C(=O)C([H])([H])[H]","-","-","AUTO_246","ULIPRISTAL ACETATE","A139796","32379452","-","-","High","Validation","oral","OOLLAFOLCSJHRE-ZHAKMVSLSA"
"O1C2(O)N(C(C(=O)N3C2CCC3)CC(C)C)C(=O)C1(NC(=O)C4CC5C(N(C4)C)CC=6C7=C5C=CC=C7NC6)C(C)C","-","-","AUTO_247","Dihydroergocryptine","A139796","32379452","-","-","Low","Validation","oral","PBUNVLRHZGSROC-VTIMJTGVSA"
"S(=O)(CCCCCCCCCC1C2C3C(CCC2C4=C(C1)C=C(O)C=C4)(C(O)CC3)C)CCCC(F)(F)C(F)(F)F","-","-","AUTO_248","Fulvestrant","A139796","32379452","-","-","Low","Validation","oral","VWUXBMIQPBEWFH-WCCTWKNTSA"
"S1C(C2(OC3(C(O[H])(C(O[H])(C(OC4(C5(C(C(C=6C4=C(C=7OC(OC7C6[H])([H])[H])[H])(C8=C(C(OC([H])([H])[H])=C(O[H])C(OC([H])([H])[H])=C8[H])[H])[H])(C(OC5([H])[H])=O)[H])[H])[H])(OC3(C(O2)([H])[H])[H])[H])[H])[H])[H])[H])=C(C(=C1[H])[H])[H]","-","-","AUTO_249","Teniposide","A139796","32379452","-","-","Low","Validation","oral","NRUKOCRGYNPUPR-QBPJDGROSA"
"OC12C3(CCCN3C(=O)C(N1C(C(O2)(NC(C4CN(C)C5([H])CC=6C7=C(C=CC=C7C5=C4)NC6)=O)C)=O)CC=8C=CC=CC8)[H]","-","-","AUTO_250","Ergotamine","A139796","32379452","-","-","Low","Validation","oral","XCGSFFUVFURLIX-VFGNJEKYSA"
"O(C(=O)N1CCC(N2CCCCC2)CC1)C3=CC=4C(=C5CN6C(C5=NC4C=C3)=CC=7C(O)(CC)C(OCC7C6=O)=O)CC","-","-","AUTO_251","Irinotecan","A139796","32379452","-","-","Low","Validation","oral","UWKQSNNFCGGAFS-XIFFEERXSA"
"N12C(OC(C1=O)(NC(C3C=C4C=5C=6C(CC4N(C3)C)=C(NC6C=CC5)Br)=O)C(C)C)(C7N(C(C2CC(C)C)=O)CCC7)O","-","-","AUTO_252","Bromocriptine","A139796","32379452","-","-","Low","Validation","oral","OZVBMTJYIDMWIL-JOVUIAMDSA"
"ClC1=CC=2N=C(C=CC3=CC(C(SCC4(CC4)CC(O)=O)CCC=5C(C(O)(C)C)=CC=CC5)=CC=C3)C=CC2C=C1","-","-","AUTO_253","montelukast","A139796","32379452","-","-","High","Validation","oral","UCHDWCPVSPXUMX-TZIWLTJVSA"
"CC(C)(NC(C1CN(CC2=CN=CC=C2)CCN1CC(CC(C(NC3C(CC4=CC=CC=C34)O)=O)CC5=CC=CC=C5)O)=O)C","-","-","AUTO_254","Indinavir","A139796","32379452","-","-","High","Validation","oral","CBVCZFGXHXORBI-UHFFFAOYSA"
"O(C1C(CC(C(C(C(C(C(OC(C(C(C1C)OC2CC(C(C(O2)C)O)(OC)C)C)=O)CC)(O)C)O)C)=O)C)(O)C)C3C(C(CC(O3)C)N(C)C)O","-","-","AUTO_255","Erythromycin","A139796","32379452","-","-","Low","Validation","oral","ULGZDMOVFRHVEP-ZYETZFISSA"
"CC(C)(NC(C1CC2CCCCC2CN1CC(C(NC(C(NC(C3=NC4=C(C=CC=C4)C=C3)=O)CC(N)=O)=O)CC5=CC=CC=C5)O)=O)C","-","-","AUTO_256","saquinavir","A139796","32379452","-","-","Low","Validation","oral","QWAXKHKRTORLEM-UHFFFAOYSA"
"O1C(OC2C(CC(C(OC3OC(C(N(C)C)CC3)C)C=CC=CCC(OC(=O)CC(O)C2OC)C)C)CC=O)C(O)C(N(C)C)C(OC4OC(C(O)C(O)(C4)C)C)C1C","-","-","AUTO_257","spiramycin","A139796","32379452","-","-","Low","Validation","oral","ACTOXUHEUCPTEW-KWBWCIJSSA"
"S1SCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(CCC2)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(O)C=C4","-","-","AUTO_258","DESMOPRESSIN","A139796","32379452","-","-","Low","Validation","oral","NFLWUMRGJYTJIN-UHFFFAOYSA"
"O1C2(O)CC(O)C(C1CC(OC3OC(C(O)C(N)C3O)C)C=CC=CC=CC=CCCC=CC=CC(C(O)C(C(OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C2)C)C)C)C(O)=O","-","-","AUTO_259","Nystatin","A139796","32379452","-","-","Low","Validation","oral","VQOXZBDYSJBXMA-JYTFMUBJSA"
"N1(N=C(C(=C1[H])C([H])([H])[H])[H])[H]","-","-","AUTO_260","fomepizole","A139796","32379452","-","-","High","Validation","oral","RIKMMFOAQPJVMX-UHFFFAOYSA"
"O(CCC[N+]1(C(C=2C(CC1)=CC(OC)=C(OC)C2)CC3=CC(OC)=C(OC)C(OC)=C3)C)C(=O)CCC=CCCC(OCCC[N+]4(C(C=5C(CC4)=CC(OC)=C(OC)C5)CC6=CC(OC)=C(OC)C(OC)=C6)C)=O","-","-","AUTO_261","Mivacurium","A139796","32379452","-","-","Low","Validation","oral","ILVYCEVXHALBSC-BUHFOSPRSA"
"OC(C(N)CCSC)=O","-","-","AUTO_262","methionine","A139796","32379452","-","-","High","Validation","oral","FFEARJCKVFRZRR-UHFFFAOYSA"
"S(CCNCCCN)P(O)(O)=O","-","-","AUTO_263","Amifostine","A139796","32379452","-","-","High","Validation","oral","JKOQGQFVAUAYPM-UHFFFAOYSA"
"O=C(O)CCC(=O)CN","-","-","AUTO_264","Aminolevulinic_acid","A139796","32379452","-","-","High","Validation","oral","ZGXJTSGNIOSYLO-UHFFFAOYSA"
