"SMILES","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Oral absorption","UNIT {Oral absorption}","Oral absorption {measured, converted}","UNIT {Oral absorption}","Species","AssayID","UNIT {AssayID}","Molecule ChEMBL ID","UNIT {Molecule ChEMBL ID}","Document ChEMBL ID","UNIT {Document ChEMBL ID}","Clinical phase","UNIT {Clinical phase}"
"CC(=O)NS(=O)(=O)C1=CC=C2N=C(C3=CC=CC=C3)C(C4=CC=CC=C4)=NC2=C1","-","AUTO_498","-","A123605","23708011","-","-","94.68","% ","94.68","% ","Homo sapiens","= 2410356.0","/","= 2409502.0","integer","= 2407075.0","integer","= 0.0","integer"
"O=C(NS(=O)(=O)C1=CC=C2N=C(C3=CC=CC=C3)C(C4=CC=CC=C4)=NC2=C1)C5=CC=CC=C5","-","AUTO_499","-","A123605","23708011","-","-","100.0","% ","100.0","% ","Homo sapiens","= 2410356.0","/","= 2409503.0","integer","= 2407075.0","integer","= 0.0","integer"
"CC(=O)C1=CC=CC(NS(=O)(=O)C2=CC=C3N=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=NC3=C2)=C1","-","AUTO_500","-","A123605","23708011","-","-","96.89","% ","96.89","% ","Homo sapiens","= 2410356.0","/","= 2409517.0","integer","= 2407075.0","integer","= 0.0","integer"
"CC1=CC=NC(NS(=O)(=O)C2=CC=C3N=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=NC3=C2)=C1","-","AUTO_501","-","A123605","23708011","-","-","100.0","% ","100.0","% ","Homo sapiens","= 2410356.0","/","= 2409514.0","integer","= 2407075.0","integer","= 0.0","integer"
"O=C(O)C1=CC=CC=C1NS(=O)(=O)C2=CC=C3N=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=NC3=C2","-","AUTO_502","-","A123605","23708011","-","-","83.58","% ","83.58","% ","Homo sapiens","= 2410356.0","/","= 2409512.0","integer","= 2407075.0","integer","= 0.0","integer"
"CC(=S)NS(=O)(=O)C1=CC=C2N=C(C3=CC=CC=C3)C(C4=CC=CC=C4)=NC2=C1","-","AUTO_503","-","A123605","23708011","-","-","94.73","% ","94.73","% ","Homo sapiens","= 2410356.0","/","= 2409516.0","integer","= 2407075.0","integer","= 0.0","integer"
"O=[N+]([O-])C1=CC=CC(NS(=O)(=O)C2=CC=C3N=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=NC3=C2)=C1","-","AUTO_504","-","A123605","23708011","-","-","85.61","% ","85.61","% ","Homo sapiens","= 2410356.0","/","= 2409509.0","integer","= 2407075.0","integer","= 0.0","integer"
"O=S(=O)(NC1=CC=C(O)C=C1)C2=CC=C3N=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=NC3=C2","-","AUTO_505","-","A123605","23708011","-","-","93.89","% ","93.89","% ","Homo sapiens","= 2410356.0","/","= 2409506.0","integer","= 2407075.0","integer","= 0.0","integer"
"O=S(=O)(NC=1C=CC=C2C=CC=CC12)C3=CC=C4N=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=NC4=C3","-","AUTO_506","-","A123605","23708011","-","-","100.0","% ","100.0","% ","Homo sapiens","= 2410356.0","/","= 2409504.0","integer","= 2407075.0","integer","= 0.0","integer"
"CCCCC1=NC(Cl)=C(CO)N1CC2=CC=C(C3=CC=CC=C3C4=NN=NN4)C=C2","-","AUTO_507","Losartan","A123606","10669559","-","-","33.0","% ","33.0","% ","Homo sapiens","= 624570.0","/","= 191.0","integer","= 1133572.0","integer","= 4.0","integer"
"COC1=CC=C(CC(NC(=O)C(C)(C)N)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC3CCCCC3)C(O)C(O)CC(C)C)C=C1","-","AUTO_508","-","A123606","10669559","-","-","0.5","% ","0.5","% ","Homo sapiens","= 635774.0","/","= 323839.0","integer","= 1133572.0","integer","= 0.0","integer"
"CC(C)(C)S(=O)(=O)CC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(O)C(O)C4CC4","-","AUTO_509","remikiren","A123606","10669559","-","-","0.2","% ","0.2","% ","Homo sapiens","= 635774.0","/","= 31601.0","integer","= 1133572.0","integer","= 0.0","integer"
"CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C4=CC=CC=C4C=5N=NNN5)C=C3","-","AUTO_510","Irbesartan","A123606","10669559","-","-","90.0","% ","90.0","% ","Homo sapiens","= 635035.0","/","= 1513.0","integer","= 1133572.0","integer","= 4.0","integer"
"CN1C=NC([N+](=O)[O-])=C1SC=2N=CN=C3N=CNC23","-","AUTO_511","Azathioprine","A123607","9048271","-","-","15.0","% ","15.0","% ","Homo sapiens","= 3787906.0","/","= 1542.0","integer","= 3785090.0","integer","= 4.0","integer"
"CN1C=NC([N+](=O)[O-])=C1SC=2N=CN=C3N=CNC23","-","AUTO_513","Azathioprine","A123607","9048271","-","-","7.0","% ","7.0","% ","Homo sapiens","= 3788146.0","/","= 1542.0","integer","= 3785090.0","integer","= 4.0","integer"
"CN1C=NC([N+](=O)[O-])=C1SC=2N=CN=C3N=CNC23","-","AUTO_514","Azathioprine","A123607","9048271","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3788144.0","/","= 1542.0","integer","= 3785090.0","integer","= 4.0","integer"
"CN1C=NC([N+](=O)[O-])=C1SC=2N=CN=C3N=CNC23","-","AUTO_515","Azathioprine","A123607","9048271","-","-","47.0","% ","47.0","% ","Homo sapiens","= 3788145.0","/","= 1542.0","integer","= 3785090.0","integer","= 4.0","integer"
"CN1C=NC([N+](=O)[O-])=C1SC=2N=CN=C3N=CNC23","-","AUTO_516","Azathioprine","A123607","9048271","-","-","12.0","% ","12.0","% ","Homo sapiens","= 3788143.0","/","= 1542.0","integer","= 3785090.0","integer","= 4.0","integer"
"CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O","-","AUTO_517","Clarithromycin","A123518","17936632","-","-","55.0","% ","55.0","% ","Homo sapiens","= 922206.0","/","= 1741.0","integer","= 1143870.0","integer","= 4.0","integer"
"CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O","-","AUTO_518","Roxithromycin","A123518","17936632","-","-","72.0","% ","72.0","% ","Homo sapiens","= 922211.0","/","= 1214185.0","integer","= 1143870.0","integer","= 4.0","integer"
"CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O","-","AUTO_519","ERYTHROMYCIN A DIHYDRATE","A123518","17936632","-","-","18.0","% ","18.0","% ","Homo sapiens","= 922206.0","/","= 406286.0","integer","= 1143870.0","integer","= 0.0","integer"
"CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=CC=3SC=NC3C)CSC12)C4=CSC(N)=N4","-","AUTO_520","cefditoren pivoxil","A123608","24900737","-","-","20.0","% ","20.0","% ","Homo sapiens","= 2432202.0","/","= 454446.0","integer","= 2429826.0","integer","= 4.0","integer"
"CCC=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)C3=CSC(N)=N3","-","AUTO_521","-","A123608","24900737","-","-","27.0","% ","27.0","% ","Homo sapiens","= 2432202.0","/","= 2431072.0","integer","= 2429826.0","integer","= 0.0","integer"
"CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)C(C)C12","-","AUTO_522","TEBIPENEM PIVOXIL","A123608","24900737","-","-","40.0","% ","40.0","% ","Homo sapiens","= 2432202.0","/","= 2107486.0","integer","= 2429826.0","integer","= 3.0","integer"
"CCCCCCOC(=O)N=C(N)C1=CC=C(NCC2=NC3=CC(C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)=CC=C3N2C)C=C1","-","AUTO_523","Dabigatran etexilate","A123609","27187866","-","-","7.2","% ","7.2","% ","Homo sapiens","= 3854386.0","/","= 539697.0","integer","= 3853299.0","integer","= 4.0","integer"
"NC1=NC(O)=C2N=CN(COCCO)C2=N1","-","AUTO_524","Acyclovir","A123610","24185376","-","-","10.0","% ","10.0","% ","Homo sapiens","= 3089980.0","/","= 184.0","integer","= 3085731.0","integer","= 4.0","integer"
"CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)C2=CC(N3CCC(COC)CC3)=CC(C4=CC=CC=C4)=N2)CC1","-","AUTO_525","-","A123611","20141147","-","-","30.0","% ","30.0","% ","Homo sapiens","= 1064909.0","/","= 539733.0","integer","= 1157562.0","integer","= 0.0","integer"
"CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)C2=CC(N3CCC(COC)CC3)=CC(C4=CC=CC=C4)=N2)CC1","-","AUTO_526","-","A123611","20141147","-","-","70.0","% ","70.0","% ","Homo sapiens","= 1064911.0","/","= 539733.0","integer","= 1157562.0","integer","= 0.0","integer"
"CC(NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(N)CC3=CNC=N3)C(=O)NC(CC4=CNC5=CC=CC=C45)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CCCCN)C(N)=O","-","AUTO_527","-","A123612","9703459","-","-","0.3","% ","0.3","% ","Homo sapiens","= 631891.0","/","= 105462.0","integer","= 1131057.0","integer","= 0.0","integer"
"COC1=CC=C(CCN(C)CCCC(C#N)(C2=CC=C(OC)C(OC)=C2)C(C)C)C=C1OC","-","AUTO_528","Verapamil","A123613","20302302","-","-","20.0","% ","20.0","% ","Homo sapiens","= 1108927.0","/","= 6966.0","integer","= 1156151.0","integer","= 4.0","integer"
"CC(=N)N1CCC(OC2=CC=C(C(CC3=CC=C4C=CC(C(=N)N)=CC4=C3)C(=O)O)C=C2)C1","-","AUTO_529","dx-9065a","A123614","19128974","-","-","2.0","% ","2.0","% ","Homo sapiens","= 981500.0","/","= 19902.0","integer","= 1143358.0","integer","= 0.0","integer"
"COP(=O)(C1=CC(C)=CC(C=CC#N)=C1)C2=C(C(N)=O)NC3=CC=C(Cl)C=C23","-","AUTO_530","-","A123615","19223643","-","-","61.0","% ","61.0","% ","Homo sapiens","= 1662395.0","/","= 1652111.0","integer","= 1649173.0","integer","= 0.0","integer"
"CN(C)CCC1=CNC=2C=CC(CC3COC(=O)N3)=CC12","-","AUTO_531","zolmitriptan","A123616","11262079","-","-","40.0","% ","40.0","% ","Homo sapiens","= 638872.0","/","= 1185.0","integer","= 1134844.0","integer","= 4.0","integer"
"CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1","-","AUTO_532","sumatriptan","A123616","11262079","-","-","14.0","% ","14.0","% ","Homo sapiens","= 638872.0","/","= 128.0","integer","= 1134844.0","integer","= 4.0","integer"
"CN(C)C1CC(C2=CNC3=CC=C(CC4COC(=O)N4)C=C32)C1","-","AUTO_533","-","A123616","11262079","-","-","41.0","% ","41.0","% ","Homo sapiens","= 638872.0","/","= 2110300.0","integer","= 1134844.0","integer","= 0.0","integer"
"COC1C=COC2(C)OC3=C(C)C(O)=C4C(O)=C(C(C=NN5CCN(C6CCCC6)CC5)=C(O)C4=C3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C","-","AUTO_534","RIFAPENTINE","A123617","24044773","-","-","70.0","% ","70.0","% ","Homo sapiens","= 3111346.0","/","= 1660.0","integer","= 3108664.0","integer","= 4.0","integer"
"COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)CC4CCC(OCCO)C(OC)C4)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C","-","AUTO_535","everolimus","A123617","24044773","-","-","20.0","% ","20.0","% ","Homo sapiens","= 3111346.0","/","= 1908360.0","integer","= 3108664.0","integer","= 4.0","integer"
"C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC4CCC(O)C(OC)C4)C(C)C(O)CC1=O)C(C)CC2OC","-","AUTO_536","Tacrolimus","A123617","24044773","-","-","15.0","% ","15.0","% ","Homo sapiens","= 3111346.0","/","= 269732.0","integer","= 3108664.0","integer","= 4.0","integer"
"COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)CC4CCC(O)C(OC)C4)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C","-","AUTO_537","Sirolimus","A123617","24044773","-","-","14.0","% ","14.0","% ","Homo sapiens","= 3111346.0","/","= 413.0","integer","= 3108664.0","integer","= 4.0","integer"
"COC1C=COC2(C)OC3=C(C)C(O)=C4C(=C3C2=O)C5=NC6(CCN(CC(C)C)CC6)NC5=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O","-","AUTO_538","RIFABUTIN","A123617","24044773","-","-","53.0","% ","53.0","% ","Homo sapiens","= 3111346.0","/","= 444633.0","integer","= 3108664.0","integer","= 4.0","integer"
"COC1C=COC2(C)OC3=C(C)C(O)=C4C(O)=C(C(C=NN5CCN(C)CC5)=C(O)C4=C3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C","-","AUTO_539","Rifampin","A123617","24044773","-","-","50.0","% ","50.0","% ","Homo sapiens","= 3111346.0","/","= 374478.0","integer","= 3108664.0","integer","= 4.0","integer"
"CCC(C)C1OC2(CCC1C)CC3CC(CC=C(C)C(OC4CC(OC)C(OC5CC(OC)C(O)C(C)O5)C(C)O4)C(C)C=CC=C6COC7C(O)C(C)=CC(C(=O)O3)C67O)O2.COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C6C=C(C)C(O)C7OCC(=CC=CC3C)C67O)CC2OC)OC(C)C1O","-","AUTO_540","Ivermectin","A123617","24044773","-","-","60.0","% ","60.0","% ","Homo sapiens","= 3111343.0","/","= 1200633.0","integer","= 3108664.0","integer","= 4.0","integer"
"O=C(NC1CCC(C2=CC=CC(F)=C2F)CN(CC(F)(F)F)C1=O)N3CCC(N4C(O)=NC5=NC=CC=C54)CC3","-","AUTO_541","Telcagepant","A123618","24960305","-","-","45.0","% ","45.0","% ","Homo sapiens","= 3370784.0","/","= 236593.0","integer","= 3352722.0","integer","= 3.0","integer"
"CCC1=C2N=C(C3=CC(S(=O)(=O)N4CCN(CC)CC4)=CN=C3OCCOC)NC(=O)C2=NN1CC5=CC=CC=N5","-","AUTO_542","-","A22122","16759100","-","-","45.0","% ","45.0","% ","Homo sapiens","= 860176.0","/","= 209157.0","integer","= 1148639.0","integer","= 0.0","integer"
"NC1=NC(=O)N(C2C=CC(CO)O2)C=C1F","-","AUTO_543","Elvucitabine","A123619","19015343","-","-","55.4","% ","55.4","% ","Homo sapiens","= 1637838.0","/","= 38700.0","integer","= 1629600.0","integer","= 2.0","integer"
"COC=1C(N2CC3CCCNC3C2)=C(F)C=C4C(=O)C(C(=O)O)=CN(C5CC5)C14","-","AUTO_544","moxifloxacin","A86095","19075046","-","-","86.0","% ","86.0","% ","Homo sapiens","= 1695969.0","/","= 32.0","integer","= 1687721.0","integer","= 4.0","integer"
"COC=1C(N2CCNC(C)C2)=C(F)C=C3C(=O)C(C(=O)O)=CN(C4CC4)C31","-","AUTO_545","gatifloxacin","A86095","19075046","-","-","96.0","% ","96.0","% ","Homo sapiens","= 1695969.0","/","= 31.0","integer","= 1687721.0","integer","= 4.0","integer"
"COC1C=COC2(C)OC3=C(C)C(O)=C4C(O)=C(C(C=NN5CCN(C)CC5)=C(O)C4=C3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C","-","AUTO_546","Rifampin","A86095","19075046","-","-","68.0","% ","68.0","% ","Homo sapiens","= 1695952.0","/","= 374478.0","integer","= 1687721.0","integer","= 4.0","integer"
"CC(=O)NCC1CN(C2=CC=C(N3CCOCC3)C(F)=C2)C(=O)O1","-","AUTO_547","Linezolid","A86206","18338841","-","-","100.0","% ","100.0","% ","Homo sapiens","= 922499.0","/","= 126.0","integer","= 1142432.0","integer","= 4.0","integer"
"CC1=CC=CC=C1N2CCN(S(=O)(=O)CC34CCC(CC3NC(=O)C(N)CCS(C)(=O)=O)C4(C)C)CC2","-","AUTO_548","-","A123620","20550119","-","-","20.0","% ","20.0","% ","Homo sapiens","= 1253109.0","/","= 1253853.0","integer","= 1250454.0","integer","= 0.0","integer"
"COCC1=NN=C(N2CC(OC3=CC=C(F)C=C3Cl)C2)N1C4=CC=C(OC)N=C4","-","AUTO_549","-","A123620","20550119","-","-","80.0","% ","80.0","% ","Homo sapiens","= 1253109.0","/","= 594828.0","integer","= 1250454.0","integer","= 0.0","integer"
"CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O","-","AUTO_550","Telbivudine","A123621","17875994","-","-","52.0","% ","52.0","% ","Homo sapiens","= 1060995.0","/","= 374731.0","integer","= 1153546.0","integer","= 4.0","integer"
"NC=1C=CN(CC(CO)OCP(=O)(O)O)C(=O)N1","-","AUTO_551","Cidofovir","A123622","19097789","-","-","2.0","% ","2.0","% ","Homo sapiens","= 942573.0","/","= 152.0","integer","= 1143268.0","integer","= 4.0","integer"
"CCCN1C=NC(CC(CCCN)C(=O)O)=C1","-","AUTO_552","UK-396,082","A123623","17990866","-","-","23.0","% ","23.0","% ","Homo sapiens","= 901251.0","/","= 398110.0","integer","= 1138320.0","integer","= 1.0","integer"
"CC(=N)N1CCC(OC2=CC=C(C(CC3=CC=C4C=CC(C(=N)N)=CC4=C3)C(=O)O)C=C2)C1","-","AUTO_553","dx-9065a","A8849","20503967","-","-","2.0","% ","2.0","% ","Homo sapiens","= 1273263.0","/","= 19902.0","integer","= 1268866.0","integer","= 0.0","integer"
"O=C1CCC2=CC=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=C2N1","-","AUTO_554","ARIPIPRAZOLE","A123624","22409598","-","-","87.0","% ","87.0","% ","Homo sapiens","= 2185194.0","/","= 1112.0","integer","= 2176960.0","integer","= 4.0","integer"
"CCC1=NN(CCCN2CCN(C3=CC=CC(Cl)=C3)CC2)C(=O)N1CCOC4=CC=CC=C4","-","AUTO_555","Nefazodone","A123624","22409598","-","-","20.0","% ","20.0","% ","Homo sapiens","= 2185194.0","/","= 623.0","integer","= 2176960.0","integer","= 4.0","integer"
"CCOC1=CC(CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)=CC=C1C(=O)O","-","AUTO_556","Repaglinide","A123625","21270106","-","-","60.0","% ","60.0","% ","Homo sapiens","= 3528927.0","/","= 1272.0","integer","= 3526119.0","integer","= 4.0","integer"
"COCCCOC1=CC(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)=CC=C1OC","-","AUTO_557","Aliskiren","A123626","19358611","-","-","4.0","% ","4.0","% ","Homo sapiens","= 971568.0","/","= 1639.0","integer","= 1138622.0","integer","= 4.0","integer"
"NC1=NC(O)=C2N=CN(COCCO)C2=N1","-","AUTO_559","Acyclovir","A123627","17846132","-","-","54.0","% ","54.0","% ","Homo sapiens","= 1023549.0","/","= 184.0","integer","= 1151420.0","integer","= 4.0","integer"
"CC(C)C(N)C(=O)OCCOCN1C=NC=2C(=O)N=C(N)NC21","-","AUTO_560","valacyclovir","A123627","17846132","-","-","12.0","% ","12.0","% ","Homo sapiens","= 1023549.0","/","= 1349.0","integer","= 1151420.0","integer","= 4.0","integer"
"O=S(=O)(NC1=NN=CS1)C2=CC(Cl)=C(OC3=CC=C(C(F)(F)F)C=C3C4=CC=NN=C4)C=C2F","-","AUTO_561","-","A123628","28682065","-","-","101.0","% ","101.0","% ","Homo sapiens","= 4040175.0","/","= 2324776.0","integer","= 4038312.0","integer","= 0.0","integer"
"CCN1CC(N2N=CC=C2C3=CC(Cl)=CC=C3OC4=CC=C(S(=O)(=O)NC5=CSC=N5)C=C4C#N)C1","-","AUTO_562","-","A123628","28682065","-","-","52.0","% ","52.0","% ","Homo sapiens","= 4040175.0","/","= 2324748.0","integer","= 4038312.0","integer","= 0.0","integer"
"NC=1NN=CC1C2=CC(Cl)=CC=C2OC3=CC(F)=C(S(=O)(=O)NC4=CSC=N4)C=C3Cl","-","AUTO_563","-","A123628","28682065","-","-","110.0","% ","110.0","% ","Homo sapiens","= 4040175.0","/","= 2325014.0","integer","= 4038312.0","integer","= 0.0","integer"
"CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O","-","AUTO_564","Zidovudine","A123629","21945463","-","-","63.0","% ","63.0","% ","Homo sapiens","= 1918593.0","/","= 129.0","integer","= 1914360.0","integer","= 4.0","integer"
"CCN(CC)C(=O)C1(C2=CC=CC=C2)CC1CN","-","AUTO_565","MILNACIPRAN","A5483","18954038","-","-","85.0","% ","85.0","% ","Homo sapiens","= 952387.0","/","= 259209.0","integer","= 1152288.0","integer","= 4.0","integer"
"CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCC2=CC=C(C(N)=NO)C=C2)C3CCCCC3","-","AUTO_567","ximelagatran","A123519","23899618","-","-","19.0","% ","19.0","% ","Homo sapiens","= 2421876.0","/","= 522038.0","integer","= 2417538.0","integer","= 4.0","integer"
"CCCCCCOC(=O)N=C(N)C1=CC=C(NCC2=NC3=CC(C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)=CC=C3N2C)C=C1","-","AUTO_568","Dabigatran etexilate","A123519","23899618","-","-","6.0","% ","6.0","% ","Homo sapiens","= 2421876.0","/","= 539697.0","integer","= 2417538.0","integer","= 4.0","integer"
"CCCCCNC(=N)NN=CC1=CNC2=CC=C(OC)C=C12","-","AUTO_569","tegaserod","A122957","19663444","-","-","10.0","% ","10.0","% ","Homo sapiens","= 1055795.0","/","= 76370.0","integer","= 1153520.0","integer","= 4.0","integer"
"CC1=CN(C2C=CC(CO)O2)C(=O)NC1=O","-","AUTO_570","Stavudine","A123630","17485498","-","-","100.0","% ","100.0","% ","Homo sapiens","= 958874.0","/","= 991.0","integer","= 1157362.0","integer","= 4.0","integer"
"CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)[O-].CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)[O-].[Ca+2]","-","AUTO_571","Rosuvastatin calcium","A123631","22855735","-","-","20.0","% ","20.0","% ","Homo sapiens","= 3541360.0","/","= 1744447.0","integer","= 3526038.0","integer","= 4.0","integer"
"CCS(=O)(=O)NC1=CC=C(OC2=CC=C(F)C=C2F)C(C3=CN(C)C(=O)C=4NC=CC34)=C1","-","AUTO_592","MIVEBRESIB","A123632","28949521","-","-","50.0","% ","50.0","% ","Homo sapiens","= 4020249.0","/","= 3987016.0","integer","= 4017535.0","integer","= 1.0","integer"
"O=C(C(=O)N1CCN(C(=O)C2=CC=CC=C2)CC1)C3=CNC4=C(N5C=CN=N5)N=CC(F)=C34","-","AUTO_596","-","A123239","23360431","-","-","30.0","% ","30.0","% ","Homo sapiens","= 2341322.0","/","= 236995.0","integer","= 2331109.0","integer","= 0.0","integer"
"CN1N=NC2=C(C(N)=O)N=CN2C1=O","-","AUTO_597","temozolomide","A123633","27614414","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3855529.0","/","= 810.0","integer","= 3853338.0","integer","= 4.0","integer"
"O=C(C1=CC=C(OCCN2CCCCC2)C=C1)C3=C(C4=CC=C(O)C=C4)SC5=CC(O)=CC=C35","-","AUTO_598","Raloxifene","A123634","22685216","-","-","2.0","% ","2.0","% ","Homo sapiens","= 3536111.0","/","= 81.0","integer","= 3525973.0","integer","= 4.0","integer"
"CC1=C(C2=CC=C(O)C=C2)N(CC3=CC=C(OCCN4CCCCCC4)C=C3)C5=CC=C(O)C=C15","-","AUTO_599","Bazedoxifene","A123634","22685216","-","-","6.2","% ","6.2","% ","Homo sapiens","= 3536111.0","/","= 46740.0","integer","= 3525973.0","integer","= 4.0","integer"
"CCC=1C=CC=C2C3=C(NC12)C(CC)(CC(=O)O)OCC3","-","AUTO_600","etodolac","A123634","22685216","-","-","80.0","% ","80.0","% ","Homo sapiens","= 3536111.0","/","= 622.0","integer","= 3525973.0","integer","= 4.0","integer"
"C1=CC=C(C2CN3CCSC3=N2)C=C1","-","AUTO_601","Levamisole","A123635","22393119","-","-","61.5","% ","61.5","% ","Homo sapiens","= 3537056.0","/","= 1454.0","integer","= 3526040.0","integer","= 4.0","integer"
"C1=CC=C(C2CN3CCSC3=N2)C=C1","-","AUTO_602","Levamisole","A123635","22393119","-","-","62.5","% ","62.5","% ","Homo sapiens","= 3537055.0","/","= 1454.0","integer","= 3526040.0","integer","= 4.0","integer"
"C1=CC=C(C2CN3CCSC3=N2)C=C1","-","AUTO_603","Levamisole","A123635","22393119","-","-","64.7","% ","64.7","% ","Homo sapiens","= 3537057.0","/","= 1454.0","integer","= 3526040.0","integer","= 4.0","integer"
"CN1C(=O)C2=C(N=CN2C)N(C)C1=O","-","AUTO_604","Caffeine","A123636","22096083","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3533250.0","/","= 113.0","integer","= 3526071.0","integer","= 4.0","integer"
"CC(C)(C)NCC(O)COC1=CC=C(NC(=O)NC2CCCCC2)C=C1","-","AUTO_605","Talinolol","A123636","22096083","-","-","55.0","% ","55.0","% ","Homo sapiens","= 3533250.0","/","= 152067.0","integer","= 3526071.0","integer","= 1.0","integer"
"CC(=O)OC1=CC=CC=C1C(=O)O","-","AUTO_606","Aspirin","A123636","22096083","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3533250.0","/","= 25.0","integer","= 3526071.0","integer","= 4.0","integer"
"OCC(O)C(O)C(O)C(O)CO","-","AUTO_607","Mannitol","A123636","22096083","-","-","16.0","% ","16.0","% ","Homo sapiens","= 3533250.0","/","= 689.0","integer","= 3526071.0","integer","= 4.0","integer"
"O=C(O)C1=CC=CC=C1O","-","AUTO_608","Salicylic acid","A123636","22096083","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3533250.0","/","= 424.0","integer","= 3526071.0","integer","= 4.0","integer"
"CC1=C(N(C)C)C(=O)N(C2=CC=CC=C2)N1C","-","AUTO_609","Aminopyrine","A123636","22096083","-","-","100.0","% ","100.0","% ","Homo sapiens","= 3533250.0","/","= 288470.0","integer","= 3526071.0","integer","= 4.0","integer"
"CCOC1=NC=C(S(=O)(=O)N2CCN(CC)CC2)C=C1C3=NC4=C(CC)N(CCOC)N=C4C(=O)N3","-","AUTO_610","Gisadenafil","A22148","22100260","-","-","34.0","% ","34.0","% ","Homo sapiens","= 1931109.0","/","= 1928262.0","integer","= 1926502.0","integer","= 2.0","integer"
"COC1=CC2=C(C=C1OC)C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)C2","-","AUTO_611","Donepezil","A123637","25499431","-","-","92.0","% ","92.0","% ","Homo sapiens","= 3380300.0","/","= 502.0","integer","= 3351915.0","integer","= 4.0","integer"
"COC(=O)NC1=NC2=CC=C(C(=O)C3=CC=CC=C3)C=C2N1","-","AUTO_612","mebendazole","A123638","29648826","-","-","17.0","% ","17.0","% ","Homo sapiens","= 4183537.0","/","= 685.0","integer","= 4177759.0","integer","= 4.0","integer"
